,0,1
2098,-2.393445,1.9588892
2099,-0.91728646,0.20888817
2100,0.446091,-1.8286266
2101,4.0707045,-1.2791613
2102,-0.3348529,-1.1835983
2103,-1.335174,0.3046489
2104,-0.76439494,-0.04832324
2105,4.352135,-1.8394738
2106,-3.691208,0.2904487
2107,4.469017,-0.65379274
2108,-2.110955,2.1869516
2109,2.2120054,0.03966352
2110,3.983116,-1.4122316
2111,2.6238825,1.8348049
2112,-2.890815,1.554326
2113,-2.3644896,2.0397706
2114,2.4270468,-2.2207277
2115,5.070801,-0.26412264
2116,3.656619,-1.7240089
2117,-2.810208,1.3758858
2118,-3.1556232,1.0038198
2119,5.323772,0.64308274
2120,-3.4232016,0.4213798
2121,0.30606565,1.5906833
2122,1.4012898,1.2520465
2123,4.75828,-0.99781805
2124,0.019517262,-0.9308897
2125,-2.3032267,1.6075647
2126,-2.180098,1.8264256
2127,-0.19282745,-0.32750574
2128,-3.3873742,-0.35002658
2129,-1.1103348,2.247152
2130,1.910952,0.2947822
2131,1.2972561,-0.25337774
2132,0.044582505,-0.9926531
2133,1.9038267,1.2369817
2134,-3.4617145,0.6495445
2135,-0.105947815,-0.002041506
2136,-3.4442368,0.5650424
2137,2.4513931,-2.2237554
2138,-0.6975948,2.362353
2139,1.912233,0.3708908
2140,0.8218361,-1.1163939
2141,4.130828,-1.4739408
2142,-3.1936383,1.002075
2143,2.2764523,-2.1909199
2144,-0.15794279,-0.010376784
2145,-0.9041731,-0.07600183
2146,0.27044675,2.4524202
2147,0.68871,2.2873967
2148,-0.058551952,0.77991486
2149,2.8532202,0.2527259
2150,0.49305797,1.7266906
2151,-0.14137241,-0.5608322
2152,-3.396191,0.8806756
2153,1.7521883,1.32937
2154,-0.5224918,-0.79335445
2155,-2.3560977,1.7195705
2156,-0.66050327,-0.16009568
2157,2.885775,-2.2157907
2158,-0.22395593,-0.9883552
2159,-2.482264,1.7355703
2160,4.9528155,-0.26052907
2161,1.5195392,1.7451823
2162,3.2184052,-1.7469337
2163,-2.6075065,1.6803037
2164,-3.384363,0.33252683
2165,2.8610783,0.22642069
2166,1.9485861,0.020596566
2167,-0.52475667,0.36713794
2168,5.224301,0.011240363
2169,-0.52618957,2.3272479
2170,0.010863636,-1.1121137
2171,-3.16323,-0.42629576
2172,-1.5616766,1.7088716
2173,4.5469813,-1.0556606
2174,3.6561708,-1.7716349
2175,-2.7388058,-0.32500768
2176,2.945665,-2.1636574
2177,-3.27742,0.8856351
2178,0.5916249,-1.5640957
2179,-2.1838157,2.154084
2180,1.0302653,1.4569802
2181,-3.8919742,-0.026373925
2182,4.7987647,-0.7054556
2183,1.7981032,-1.8750366
2184,1.5580497,1.4471408
2185,2.6081293,-1.6197069
2186,0.46691534,2.1149447
2187,2.0548236,-2.4091675
2188,1.9271488,0.39056098
2189,0.13410018,-1.4105155
2190,2.0738428,0.71981114
2191,1.5422194,-0.6919884
2192,3.1507466,-1.9317968
2193,-0.37225702,2.4923792
2194,-1.2427046,-1.3791507
2195,-0.23542109,-1.4527568
2196,-0.6179588,-0.2938269
2197,5.2201214,0.4039489
2198,2.1457558,0.34634164
2199,4.6951237,-0.116775185
2200,-1.2565458,-0.34086856
2201,2.0533442,0.17831789
2202,-3.8536196,0.084025525
2203,5.1684184,0.19537352
2204,-2.5556378,1.537939
2205,-3.5647814,0.501529
2206,-1.2658346,-0.15636763
2207,3.9536595,-0.84260994
2208,0.4093184,2.0752258
2209,3.662682,-1.9539274
2210,-3.366122,-0.50907624
2211,2.1278067,0.964332
2212,-1.9004854,2.1610882
2213,-3.2111907,1.247483
2214,-3.340967,-0.2843201
2215,0.6329379,2.033647
2216,5.1853476,-1.6558458
2217,1.8320267,1.1694287
2218,-3.270338,1.1138054
2219,0.66799104,-1.616378
2220,5.3901234,1.1680427
2221,3.3275373,-1.7153316
2222,5.0079083,-0.87301916
2223,5.2783623,0.020831786
2224,-3.750897,-0.08219197
2225,5.617908,0.19273925
2226,1.8647784,1.0215197
2227,0.50885326,-1.7903816
2228,0.15497494,1.0357025
2229,-0.5669212,0.1908146
2230,-3.9442508,-0.03248455
2231,2.1238651,-0.315685
2232,-0.30544993,-0.48884752
2233,0.6074614,-1.7179241
2234,3.232818,-1.1626772
2235,5.2424498,-0.03539999
2236,-1.8578057,2.2917116
2237,3.92907,-1.7268083
2238,1.5740641,1.6931695
2239,-1.7053576,2.213183
2240,1.9744513,-1.9655647
2241,-2.837983,1.3395717
2242,4.435399,-1.5083085
2243,0.5218794,2.3392618
2244,-2.6308157,1.9937208
2245,2.6004226,-0.46570837
2246,0.8246058,2.1317592
2247,2.2405357,-2.2397137
2248,2.1639063,-2.2460752
2249,1.0169187,-2.0924845
2250,-3.4195487,0.6552169
2251,-0.038823213,2.0509884
2252,-1.1725737,2.2773015
2253,1.1190368,-1.9318151
2254,-3.0846577,1.0700513
2255,-0.6683729,2.364974
2256,-0.29267326,2.4503977
2257,3.356123,-1.8910321
2258,-1.930718,1.9871789
2259,-0.13297917,-0.25556007
2260,-0.21307378,-0.33952802
2261,5.354565,-0.39524743
2262,-2.0531662,1.9546653
2263,-2.1253324,1.9566485
2264,2.0409212,1.0967133
2265,-1.233699,2.260509
2266,0.48243928,1.6656073
2267,4.228171,-1.4220264
2268,5.5636406,0.34852389
2269,1.7348342,1.1156579
2270,-2.5257983,1.583635
2271,5.0085335,0.51416826
2272,0.46305308,-1.8567054
2273,5.0863395,0.5096153
2274,-2.950452,1.3304967
2275,0.04158266,2.1663713
2276,-1.3139151,2.5287588
2277,-2.6128128,1.588272
2278,0.6649404,0.99555606
2279,5.103485,-0.2928457
2280,1.5297909,0.90518725
2281,0.0022199056,2.454855
2282,4.81555,-0.8542781
2283,2.245071,0.52735054
2284,-1.7152853,2.2193196
2285,-1.4925675,2.3292224
2286,0.12707382,-1.009053
2287,2.1677673,-1.876164
2288,3.1066508,-1.9795653
2289,4.1755195,-2.0309298
2290,-3.6057873,-0.11049401
2291,1.475178,-1.8295884
2292,-1.7848387,2.2996624
2293,-3.339938,0.61194307
2294,-3.540201,0.18254505
2295,2.4204268,-2.2163794
2296,1.9490994,1.3709806
2297,0.16485322,-1.0323681
2298,0.8320381,2.2013063
2299,3.6677113,-1.9666675
2300,-1.162899,2.2882972
2301,-3.528896,0.27714583
2302,4.087775,-1.5244029
2303,-3.2617776,0.83823246
2304,0.79680854,-1.1911079
2305,-2.541309,1.6043549
2306,0.71887267,-1.3718681
2307,-3.55234,0.21554524
2308,-0.5542917,-0.021808216
2309,-0.0330615,-1.5154448
2310,0.39212298,2.0701597
2311,-0.6347105,-0.09923408
2312,4.389907,-1.7278401
2313,-0.28121212,-0.73264194
2314,-3.6278875,-0.44952762
2315,2.3454518,-2.227162
2316,1.3884354,-1.7878177
2317,-3.6450694,0.3350851
2318,0.01223886,-1.2051593
2319,-1.2557209,2.081988
2320,-1.1830089,2.2954419
2321,6.0706677,0.956551
2322,-0.6428593,0.026399499
2323,4.3802857,-1.0158253
2324,-2.6963418,1.4006311
2325,4.380189,-1.4118576
2326,-0.6963011,1.8753105
2327,1.0130895,-1.2805002
2328,-0.955451,1.5922756
2329,1.306652,-2.019059
2330,1.1093358,-1.9726923
2331,-0.15824267,1.9372576
2332,3.0921638,-1.9436017
2333,-1.762619,2.0824592
2334,1.4335698,-2.1594632
2335,-2.5866976,-0.40849975
2336,4.7985954,-0.30872363
2337,2.971821,-2.019629
2338,1.2862098,-1.963455
2339,-2.625419,1.5920426
2340,-0.21158606,1.9393524
2341,-1.3578885,2.1000326
2342,0.5205107,2.33325
2343,1.5803924,1.5031674
2344,-1.8528597,1.9939073
2345,0.09055875,-1.0292698
2346,1.5695937,-2.018325
2347,-4.1503778,-0.7592384
2348,5.5871935,0.20909005
2349,6.855384,0.5053723
2350,-2.7715821,1.5978678
2351,2.3057435,-2.0195885
2352,-3.3193862,0.497867
2353,2.4913156,-2.2885842
2354,-0.34685197,1.9121352
2355,4.3093557,-1.8634113
2356,1.6220602,-2.0276916
2357,-3.3668065,0.84371257
2358,-3.6785228,-0.16929458
2359,0.6780418,-1.3733196
2360,5.1611414,-1.2331066
2361,-1.0575281,-0.98453563
2362,-1.3841848,2.2196405
2363,5.101886,-0.77265286
2364,0.41629383,2.422589
2365,-1.1345702,0.7349145
2366,2.7722085,-1.739901
2367,2.0874538,-0.03592191
2368,1.6397191,-2.2623334
2369,1.7635871,0.52924156
2370,-0.6415791,1.5194509
2371,-3.07647,1.2737759
2372,1.7862227,-1.8338172
2373,-4.156622,-0.42703632
2374,-3.4809637,0.91020626
2375,0.6610213,2.1437879
2376,-2.586079,1.5169631
2377,-1.5631853,2.2886317
2378,1.4752415,-2.0548503
2379,5.410055,-0.21267818
2380,5.360937,0.20039858
2381,1.3768003,-2.1973493
2382,2.0214095,-2.0632076
2383,-0.05773857,2.3059545
2384,0.27796307,-0.9327152
2385,0.061670095,2.2719934
2386,2.3922825,-0.72449356
2387,-2.6333094,1.5250822
2388,0.8866405,-0.46887478
2389,0.32769537,1.7376827
2390,-0.8979904,0.5588971
2391,-3.1635005,1.1072922
2392,-0.48436388,-0.035949398
2393,0.29634076,2.5193214
2394,4.1434636,-1.4601637
2395,0.9678569,1.6433226
2396,0.25109294,-0.58210814
2397,6.0552316,0.06942117
2398,-3.1376348,1.1718732
2399,5.4399147,0.60814214
2400,2.9207788,-0.869906
2401,4.072295,-2.0594268
2402,6.6277614,0.48222417
2403,4.4280643,-1.3891894
2404,0.8459557,-1.7202448
2405,4.7549205,-0.5585993
2406,5.1705933,-0.3841006
2407,-3.2003615,1.0044721
2408,-2.6706197,1.5789121
2409,-3.3232968,0.8341721
2410,-3.8609152,-0.16622101
2411,1.7955757,-1.874555
2412,4.857067,-0.24150336
2413,2.1714425,-0.3194995
2414,0.8283854,-1.8465465
2415,2.0918899,-0.27029234
2416,-4.155035,-0.7950337
2417,4.8551865,-0.66516435
2418,-3.7352564,-0.021452323
2419,1.5867115,0.90164816
2420,2.1709447,-2.2458766
2421,-3.1239848,1.1095542
2422,-0.7578274,-0.43034083
2423,-3.6250489,-0.4216933
2424,1.4675331,1.6140504
2425,0.3943018,2.399703
2426,-0.36596334,2.5581586
2427,4.6937413,-0.95953596
2428,3.932272,-1.2298845
2429,5.066201,-0.36859438
2430,-0.45274326,-1.0103152
2431,-0.6537772,2.3721907
2432,2.0946712,-2.058544
2433,1.7629764,0.9001133
2434,5.262226,-0.16604213
2435,-0.30202237,2.4597056
2436,4.3804364,-1.4148252
2437,-2.9900966,1.2823433
2438,-3.4513807,0.65461975
2439,3.506315,-1.8619635
2440,0.7788221,-1.1884104
2441,3.9375968,-1.924337
2442,1.9000503,1.1211897
2443,-0.37808397,0.7225803
2444,3.1496377,-1.934066
2445,0.6417547,1.5847294
2446,2.1635041,-0.736575
2447,-1.8829724,1.8534263
2448,-0.37642166,-1.0009818
2449,1.7052082,-0.6409669
2450,-2.6614897,1.568802
2451,1.5578977,-1.0384451
2452,1.592015,0.20654447
2453,0.8189358,-1.3468617
2454,1.9176638,0.3706537
2455,2.1342897,-2.0747373
2456,4.5160856,-1.5733422
2457,0.22377668,1.7940879
2458,1.4472228,-1.7939352
2459,-1.5316323,2.3269882
2460,2.35009,-0.5822268
2461,2.8893464,-1.9464765
2462,4.1457224,-1.3463788
2463,1.6944551,-2.2718616
2464,4.7108603,-1.083335
2465,-3.2830472,0.881964
2466,0.96667445,1.5808479
2467,-0.41422778,-1.0891874
2468,3.0127442,-2.317232
2469,4.912871,-0.76096463
2470,0.513655,2.3327343
2471,-0.3903448,2.2032866
2472,3.3853986,-1.3594173
2473,-1.0282023,2.2913678
2474,5.0695324,-0.5260624
2475,4.2580624,-1.4815953
2476,1.6264203,-2.0275445
2477,-0.30065504,2.46088
2478,-0.17427264,2.3453097
2479,0.03185874,1.8645788
2480,-3.8133478,-0.16523954
2481,1.9316624,-2.4057548
2482,-0.6701485,0.57292825
2483,-2.609995,1.5216588
2484,1.7475247,1.1397266
2485,-0.7764942,0.8394516
2486,-1.2266934,2.2621942
2487,-0.47947842,0.85374564
2488,0.74186313,1.7964953
2489,1.1821729,-2.1299942
2490,0.91574895,-1.5825201
2491,0.9215245,-1.7029358
2492,3.2467904,-1.956468
2493,4.563968,-0.673841
2494,4.143592,-1.1928608
2495,4.352829,-1.0159358
2496,-0.6167469,-0.10425942
2497,5.5038776,0.23813736
2498,1.7170137,1.1188797
2499,-0.058491647,-1.5858302
2500,-3.445153,0.6540639
2501,-0.89891803,0.57924384
2502,1.3055013,-2.188685
2503,-3.9031985,-0.5861007
2504,-3.1167288,0.8701136
2505,0.8992227,-1.2126508
2506,-3.9454503,-0.2720554
2507,4.037392,-1.5979297
2508,-0.41099176,-0.65316534
2509,5.1784525,-0.5151818
2510,-2.1568468,1.9461151
2511,-1.6631132,2.087359
2512,-0.33497813,-1.1225042
2513,0.75507075,1.9182528
2514,3.5110655,-1.8624392
2515,-2.5173883,1.563211
2516,5.0853467,-0.294215
2517,0.7655514,1.957089
2518,0.026463073,-1.2071809
2519,4.6691175,-0.99098134
2520,0.4804672,1.8507488
2521,3.6203525,-1.4595174
2522,-1.0581532,2.269868
2523,0.9662209,1.7771866
2524,4.9976106,-0.6129911
2525,-0.7070034,2.5787668
2526,1.2902918,-2.1896079
2527,2.0642238,0.17757535
2528,-1.892141,1.9503379
2529,0.6750423,-1.5124671
2530,-2.1025343,1.9263307
2531,-3.7969322,-0.009621182
2532,-3.2460446,0.6902712
2533,3.3643193,-1.9259979
2534,-1.4882625,2.31901
2535,-3.3716154,1.0119312
2536,-0.4613908,-0.058331214
2537,3.0279114,-1.8370093
2538,0.16269298,2.4797764
2539,-0.39192584,2.373845
2540,3.8292696,-1.336909
2541,-2.9780533,0.52581996
2542,3.3948555,-2.07406
2543,-3.458088,0.4126712
2544,-0.015364397,-0.90810233
2545,2.8280425,-2.2077522
2546,0.034739483,-0.34228632
2547,-2.1860933,-0.2679076
2548,1.7733029,1.6180953
2549,0.9442798,1.6910723
2550,5.4628935,-0.6777853
2551,0.16953927,2.0145113
2552,4.4947634,-1.011948
2553,1.7327148,0.11316176
2554,2.8254309,-1.9677291
2555,2.161139,-2.2435696
2556,2.0875947,0.72783786
2557,2.1493714,0.9160413
2558,-0.7600609,-0.43043503
2559,-3.2409365,0.8853011
2560,3.2910814,-1.632818
2561,0.07191975,-1.3512223
2562,1.609993,1.6526152
2563,1.2414107,-2.3197908
2564,0.7906387,-0.85092646
2565,1.2309943,-2.1066978
2566,-2.95789,1.2788172
2567,2.305497,0.012942033
2568,0.41693142,1.9066529
2569,5.3514395,0.71215665
2570,-1.7812191,2.189124
2571,1.0305678,-1.898309
2572,-3.8999047,-0.58929986
2573,0.30687228,2.4488447
2574,-0.08357761,-0.40212247
2575,2.3460267,-2.4484372
2576,-2.004437,1.9907291
2577,1.1277598,2.0618057
2578,-2.1530411,2.0998163
2579,0.65258044,-0.75837034
2580,-3.5368488,0.10179112
2581,3.2221482,-1.9178222
2582,2.8265853,-2.0058904
2583,2.0949514,-0.5630494
2584,1.0875416,-1.8649309
2585,0.34102854,-0.96891093
2586,2.1171715,0.24582462
2587,-1.0998404,2.3939507
2588,-2.5458407,1.6438495
2589,3.6204634,-2.120953
2590,1.7211955,1.1181171
2591,-2.9969344,-0.57038623
2592,-1.5621595,1.5725394
2593,2.3886676,-0.6101896
2594,4.546021,-1.1224633
2595,1.0487164,1.9644854
2596,-2.6032279,1.7009785
2597,-3.1329753,1.1736335
2598,-3.7078059,-0.56148493
2599,0.84103924,-1.359347
2600,0.60773104,-1.7183163
2601,-0.56029695,-0.020065032
2602,1.4431973,-1.9114636
2603,2.3954852,-2.3550003
2604,-1.7511641,2.0829854
2605,-1.5429423,2.372019
2606,-3.6816525,-0.09972314
2607,-0.61952037,2.349965
2608,-0.14463447,2.0986495
2609,-0.8994098,0.01025807
2610,-1.0164254,-0.21068123
2611,3.2048547,-1.9024669
2612,0.38840467,-0.98884857
2613,4.2884088,-1.0251486
2614,4.305721,-1.5748404
2615,-1.8235495,2.0624676
2616,-0.33692542,2.1191611
2617,2.1348953,1.246711
2618,0.7190557,2.2706077
2619,-2.1329527,2.0817
2620,5.384235,0.17082925
2621,1.0227286,-2.094155
2622,-0.58075845,-0.410907
2623,2.2866087,0.5808287
2624,1.0647357,1.6233044
2625,0.9349419,-1.6187208
2626,0.92723066,1.6602372
2627,-2.4688573,1.640724
2628,-3.3140466,0.8842485
2629,0.124642,-0.39161772
2630,-3.5258536,0.2185182
2631,-0.50170857,2.335866
2632,4.6268454,-0.9630221
2633,4.9391556,-0.5843938
2634,1.2677047,-1.527249
2635,-0.1879688,-1.2460417
2636,-0.81722724,-0.8009067
2637,5.167323,0.022224963
2638,-3.4596086,0.49181676
2639,-3.9030025,-0.51054525
2640,-2.1797361,1.723695
2641,0.6396028,-1.5357472
2642,2.1415162,-0.54958695
2643,-3.2786617,0.8846624
2644,-0.97252357,-0.22625387
2645,0.8997079,-1.6867603
2646,-0.6189742,2.6066127
2647,-0.20256054,-0.92376137
2648,0.5135269,2.328783
2649,-0.19774328,-1.058062
2650,-0.69218653,-1.4197108
2651,5.125183,-0.7392421
2652,5.3852625,0.71868503
2653,2.9504564,-1.9513202
2654,-0.14311206,-1.3161736
2655,1.0555742,2.1267915
2656,-1.9765022,1.9814342
2657,-0.045989044,-1.5877628
2658,2.5570495,0.43547487
2659,4.9943213,0.035568967
2660,-1.3313396,1.1304257
2661,2.3617933,0.28651157
2662,-2.5691907,1.6833258
2663,2.2942913,-2.195462
2664,4.554516,-0.95079094
2665,2.134791,1.2454969
2666,-0.4113542,-0.6474785
2667,-2.3869667,-0.20954147
2668,1.9931549,0.580092
2669,-3.8145993,-0.11625977
2670,-1.6446581,1.9572326
2671,-3.813662,-0.11575928
2672,1.7442235,1.2744199
2673,0.39190865,2.408871
2674,-3.3523521,0.37452805
2675,2.4435537,-0.7110059
2676,2.3339686,0.12369969
2677,-1.7956743,1.7469229
2678,-0.63929045,2.3068445
2679,4.3420515,-1.1359909
2680,3.36198,-1.7088476
2681,-1.8259468,2.0590358
2682,-0.5406714,-0.32671818
2683,5.0155544,0.14954081
2684,2.2265117,-0.6506921
2685,1.4269943,1.2869279
2686,-3.781714,-0.08276686
2687,-2.0666456,1.2773206
2688,-3.4962072,0.37056494
2689,-3.5853636,0.64067924
2690,4.95159,0.99233204
2691,-0.34583414,-0.8268302
2692,4.016128,-1.854635
2693,0.8396069,-1.533275
2694,0.82504463,2.131652
2695,0.39762083,-0.069444194
2696,5.465663,0.3963292
2697,3.154752,-0.39720118
2698,1.1808385,-1.9857194
2699,4.9023037,-0.84597343
2700,0.29793286,1.6842337
2701,-2.4663198,1.8200861
2702,0.29649475,2.233186
2703,2.0229561,-0.23964758
2704,-0.83785385,2.2377107
2705,1.0048424,1.8916291
2706,0.082961604,2.374835
2707,-3.8370664,-1.0217282
2708,2.8324542,-1.0491221
2709,2.3264647,0.25854388
2710,-0.28109738,-0.86771566
2711,-2.6805286,1.5762042
2712,-1.7603937,-0.18924905
2713,-3.127751,0.9846268
2714,-1.0649114,-0.21153292
2715,-0.043430686,2.3149526
2716,-0.5789495,2.4170198
2717,2.4626956,-0.55966425
2718,-3.6743462,-0.07478122
2719,-0.35246968,2.1103492
2720,1.1165456,1.921365
2721,4.3687577,-1.008383
2722,5.816613,-0.53080964
2723,5.452882,0.003672585
2724,-2.6221266,1.6861193
2725,2.0684783,-0.030930633
2726,1.9709173,0.0525865
2727,-1.3610722,2.1068192
2728,2.3929732,0.59831345
2729,-3.280533,0.881946
2730,3.0259771,-1.8367555
2731,2.2813497,-2.1915233
2732,0.63622975,-1.535198
2733,-0.7335438,-0.059381332
2734,-1.2211363,2.3029244
2735,-3.4216657,0.65523183
2736,0.64300257,-1.2943189
2737,5.117931,0.7379767
2738,-4.9151335,-1.2601154
2739,5.2899857,0.66463196
2740,1.5399672,1.473187
2741,3.9558685,-1.4273423
2742,-0.86518115,0.41566452
2743,3.0315883,-1.816537
2744,0.3278956,2.4578867
2745,5.13311,-0.037596814
2746,1.3833926,-2.1949751
2747,4.736437,-1.0001942
2748,-3.5953386,-0.38496992
2749,-0.62817025,2.3354309
2750,-1.2928907,0.017629623
2751,-1.0085497,-0.66852164
2752,1.8447999,-2.201904
2753,1.0981637,-2.2726674
2754,-3.570507,0.6402697
2755,1.4863183,0.27872297
2756,-0.1945168,-0.56645787
2757,-0.1540201,-1.1999536
2758,1.7245483,0.10807943
2759,-3.269832,0.81988084
2760,-2.77411,1.4903041
2761,5.5119767,0.06993443
2762,-2.1856117,1.9421277
2763,-1.6021237,2.0786052
2764,4.7796073,-1.4764869
2765,-0.5476003,2.3449264
2766,2.046454,-0.025588218
2767,-0.33104688,1.9729089
2768,-2.6106455,1.684741
2769,3.9877703,-2.0155575
2770,3.9888623,-1.4114797
2771,-3.5049496,0.48752502
2772,1.7520039,0.14816704
2773,-3.8669515,-0.023159739
2774,-0.017216396,-1.3919046
2775,-0.050579067,-0.19948962
2776,-0.13528337,-1.2222244
2777,5.232362,-0.44981024
2778,4.2022243,-1.424953
2779,-3.242539,1.0024483
2780,1.9474152,-1.741746
2781,5.4305468,0.38904998
2782,-1.8972896,2.1555815
2783,-1.9176648,2.1898248
2784,5.4041767,0.40133762
2785,0.5249872,2.328329
2786,2.7011602,-0.3110032
2787,0.91419023,1.2914299
2788,4.054526,-1.8042135
2789,-1.4017082,2.0979798
2790,0.5209646,2.312805
2791,2.8265395,-2.2081602
2792,0.57692885,-1.7494845
2793,1.5157946,-2.058624
2794,-1.1298429,2.3176484
2795,4.865279,-1.5581994
2796,-0.51754916,2.3885036
2797,4.0807395,-1.9876176
2798,-1.854426,2.3033068
2799,6.2276125,0.0018230379
2800,-0.12103919,2.0751822
2801,5.2816253,0.29267251
2802,1.3545091,1.0834904
2803,0.81507874,1.9740005
2804,-0.64552385,-0.383633
2805,-2.613299,1.6874137
2806,-0.27620992,-0.8687016
2807,-3.6941688,-0.17527813
2808,1.320564,-1.2859421
2809,5.0717072,-0.5844634
2810,0.25301895,2.3973026
2811,-3.266923,1.0080974
2812,-0.24640393,0.9865194
2813,2.1746569,-1.8257589
2814,0.34278446,2.3592699
2815,0.9547322,-1.3865864
2816,-0.33985347,0.056254566
2817,1.9491932,0.401796
2818,2.0745559,0.26604518
2819,-1.573378,2.2483573
2820,-3.5715141,0.4252594
2821,3.7093709,-0.5007014
2822,0.5814143,-1.6203011
2823,7.100283,1.3993247
2824,0.58484125,1.6534835
2825,0.4217148,2.1708255
2826,0.41920286,-1.5392264
2827,5.458048,-0.679328
2828,2.305106,-1.7608215
2829,2.1470335,-0.64959264
2830,1.9799011,0.45816457
2831,-1.5399771,-0.11834556
2832,2.212514,0.08807832
2833,1.9814615,-2.21592
2834,5.15745,-1.2288189
2835,-0.31558654,-0.49751806
2836,2.8682907,-1.9735113
2837,2.054676,-0.29362917
2838,3.9545012,-1.4284555
2839,-2.2184103,-0.3172777
2840,-0.8388529,0.07124369
2841,1.6656183,-1.8724617
2842,4.855643,-0.5751225
2843,1.6872922,-1.7778456
2844,-0.046405874,2.2795384
2845,1.4414622,1.2909383
2846,-3.9242713,-0.25598148
2847,-3.6560857,0.2191877
2848,-0.08331611,2.2314136
2849,-3.4229932,0.26542023
2850,2.2075036,0.23303819
2851,-1.3203309,-0.5065168
2852,-3.5357456,0.086655445
2853,-3.56189,0.21274334
2854,-0.6040202,2.3571525
2855,-1.2086847,-0.16207916
2856,0.99066454,1.2382557
2857,2.4766283,0.44990462
2858,-0.3441697,2.1210961
2859,0.4307601,2.1619334
2860,1.7545123,1.3018445
2861,-0.13632011,-0.25515595
2862,4.1291986,-1.4499462
2863,1.3166181,-1.748396
2864,-2.8150072,-0.348914
2865,-0.89420694,0.6193064
2866,-1.4270886,2.07151
2867,-3.3384473,0.42927122
2868,0.22944598,-1.0710914
2869,-1.1555736,2.1273408
2870,2.7207303,-1.8238894
2871,5.36574,0.014318854
2872,-0.015695749,1.9311785
2873,-1.6899016,0.9190315
2874,0.9264275,-0.99240845
2875,1.1005739,1.735847
2876,0.14718921,2.0774329
2877,0.025045574,-1.3058574
2878,2.2718804,-2.191857
2879,-3.2592747,1.0012723
2880,4.3911867,-0.98319197
2881,-0.5475484,2.0243137
2882,-3.2218819,1.0020285
2883,1.0665362,2.0433416
2884,1.7711128,0.607896
2885,-3.6198716,-0.4469329
2886,4.260865,-1.4819843
2887,0.777529,-1.3349779
2888,-1.9510885,1.9384449
2889,-0.76233196,-0.32271641
2890,5.126614,-0.6113242
2891,4.3749866,-1.0172408
2892,0.7062232,-1.3698515
2893,1.0584123,1.9715577
2894,1.8526533,0.6103341
2895,4.242219,-1.4244006
2896,-0.65885854,0.33037272
2897,-3.4808345,0.4100293
2898,-3.939873,-0.5362918
2899,-3.5722632,0.34220985
2900,2.5307908,-2.365308
2901,2.7592793,-1.5565941
2902,-3.4939253,0.5602623
2903,-3.467389,0.10923955
2904,2.1212966,0.031936236
2905,5.0920696,-0.2561251
2906,-0.91320914,0.012014644
2907,0.9819087,1.8818454
2908,0.57507676,1.6803237
2909,-0.63197714,0.11631671
2910,-0.1757306,-0.7945656
2911,-2.522177,1.7101806
2912,-4.196379,-0.7887883
2913,1.3693873,-2.0044062
2914,1.8003759,0.21653311
2915,-3.6773033,-0.06727757
2916,-2.525068,1.6954195
2917,-0.44137377,-1.1317493
2918,0.13658999,-1.5759237
2919,0.5128612,1.8300718
2920,-2.3199632,1.8039945
2921,4.230108,-1.3273532
2922,1.9225816,0.37008986
2923,1.8598245,1.1100783
2924,2.3229287,0.37662733
2925,2.4363012,0.3497129
2926,3.8947055,-1.2868263
2927,-1.5142215,2.276342
2928,0.5835651,0.54795504
2929,4.4419174,2.102273
2930,5.1914334,-0.51221144
2931,-1.2606729,0.58456135
2932,2.326466,0.36713052
2933,-3.7575307,0.28603515
2934,-2.6549373,1.5688379
2935,2.4398596,-0.5987564
2936,-0.62415487,2.2034905
2937,-0.9177036,0.5225626
2938,6.1783924,-0.52858585
2939,1.6208866,1.5048964
2940,-0.21926872,2.3382983
2941,0.19735378,2.3608677
2942,-2.4850228,1.5030824
2943,-0.57057405,0.7509555
2944,-0.11091242,-0.262956
2945,0.22540058,2.4180036
2946,-3.5055332,0.5467624
2947,-3.0453217,1.0627168
2948,0.8432012,-1.4608707
2949,4.0199866,-1.6226219
2950,-1.8284037,2.0603306
2951,1.5720967,1.4981672
2952,2.1600502,-2.2450402
2953,1.7833054,-2.4013193
2954,4.0005283,-1.6771842
2955,-2.7441566,-0.3323179
2956,1.4103065,1.1222842
2957,0.9123387,1.6835066
2958,-3.4937904,0.5478144
2959,1.0166074,1.7779142
2960,1.7447838,-2.162889
2961,-2.8126493,1.5600718
2962,0.0056543425,-1.2807097
2963,-1.65669,2.2854965
2964,2.144359,-2.4557478
2965,-3.930135,-0.5152181
2966,-2.7042239,1.5066258
2967,1.4800266,-1.9668971
2968,-3.0736637,1.0872461
2969,-0.2745223,-0.7487189
2970,2.196648,0.34500653
2971,3.7874098,-1.759479
2972,-0.69156367,2.3269613
2973,5.2983637,-0.0008401498
2974,-3.9259758,-0.031350553
2975,-0.12563077,2.4238286
2976,0.9234429,-1.5834664
2977,0.01062848,-1.2043983
2978,5.718363,0.34869462
2979,-0.74649495,-0.33655772
2980,1.6022516,0.22135891
2981,-3.3189363,0.61163276
2982,0.98471844,1.8844146
2983,2.6508386,-0.34384748
2984,-0.5252367,-0.80746937
2985,-2.9502552,1.5226004
2986,1.6271222,-2.0280652
2987,3.7954252,-1.7643094
2988,-0.11264713,-0.6139295
2989,-0.8197768,0.49281722
2990,0.74708474,-1.7567793
2991,1.7274126,-1.6212641
2992,-0.68504995,0.5559252
